FeedbackID,CustomerID,ProductID,Review,Rating,Date
FB026377,CUST036128,P0244,"Phone hung frequently, had to get it exchanged",2,2025-03-19
FB026378,CUST024886,P0356,"It's fine, delivery took a couple of extra days",3,2023-11-13
FB026379,CUST030690,P0511,"Great value for money, battery life is superb",5,2023-11-16
FB026380,CUST035623,P0304,Loved the display and performance,5,2024-06-21
FB026381,CUST015686,P0503,"Very happy with the purchase, smooth experience",4,2025-01-08
FB026382,CUST044576,P0259,"Phone is okay, expected slightly better battery",3,2026-02-13
FB026383,CUST046682,P0515,"Very happy with the purchase, smooth experience",5,2025-12-30
FB026384,CUST030218,P0472,"Phone hung frequently, had to get it exchanged",2,2025-09-25
FB026385,CUST028950,P0518,"Battery drains too fast, not worth the price",1,2024-09-04
FB026386,CUST020765,P0045,"Average performance, heats up a bit while gaming",3,2025-10-04
FB026387,CUST020368,P0228,Build quality and after-sales support are great,4,2024-09-30
FB026388,CUST020764,P0396,"Excellent phone, camera quality is amazing",5,2025-02-23
FB026389,CUST018059,P0085,Warranty claim process was very slow,2,2025-11-18
FB026390,CUST010316,P0096,"Received a scratched unit, very disappointed",1,2024-06-09
FB026391,CUST046891,P0060,Super fast delivery and genuine product,5,2024-08-13
FB026392,CUST036930,P0477,"Great value for money, battery life is superb",4,2024-02-20
FB026393,CUST017199,P0093,Loved the display and performance,5,2024-04-26
FB026394,CUST044508,P0593,"Average performance, heats up a bit while gaming",3,2026-03-02
FB026395,CUST009087,P0077,Build quality and after-sales support are great,5,2025-08-30
FB026396,CUST045042,P0379,Super fast delivery and genuine product,4,2025-07-11
FB026397,CUST032064,P0503,"Great value for money, battery life is superb",5,2025-11-21
FB026398,CUST011361,P0362,Super fast delivery and genuine product,4,2024-12-15
FB026399,CUST024661,P0495,"Battery drains too fast, not worth the price",1,2024-09-03
FB026400,CUST000493,P0101,"Excellent phone, camera quality is amazing",4,2023-07-03
FB026401,CUST016194,P0328,"Received a scratched unit, very disappointed",1,2026-03-23
FB026402,CUST034360,P0016,"Great value for money, battery life is superb",4,2026-05-17
FB026403,CUST029757,P0123,Super fast delivery and genuine product,4,2024-09-23
FB026404,CUST011531,P0354,"Very happy with the purchase, smooth experience",5,2023-11-25
FB026405,CUST048530,P0418,"It's fine, delivery took a couple of extra days",3,2026-02-08
FB026406,CUST026085,P0208,"It's fine, delivery took a couple of extra days",3,2025-01-12
FB026407,CUST026238,P0555,"Very happy with the purchase, smooth experience",5,2026-04-30
FB026408,CUST033535,P0590,"It's fine, delivery took a couple of extra days",3,2024-08-30
FB026409,CUST044415,P0467,"Excellent phone, camera quality is amazing",4,2025-03-29
FB026410,CUST026504,P0321,"Great value for money, battery life is superb",4,2026-05-13
FB026411,CUST035955,P0313,"Received a scratched unit, very disappointed",2,2023-07-27
FB026412,CUST000093,P0061,"Very happy with the purchase, smooth experience",4,2026-01-20
FB026413,CUST033224,P0012,"Phone hung frequently, had to get it exchanged",2,2026-06-06
FB026414,CUST005164,P0100,"Great value for money, battery life is superb",4,2025-04-30
FB026415,CUST043728,P0555,Build quality and after-sales support are great,5,2024-08-13
FB026416,CUST045034,P0548,Loved the display and performance,4,2026-05-19
FB026417,CUST008833,P0251,Warranty claim process was very slow,1,2023-08-09
FB026418,CUST032436,P0300,"Great value for money, battery life is superb",5,2025-11-20
FB026419,CUST032977,P0195,Super fast delivery and genuine product,5,2026-06-21
FB026420,CUST023807,P0316,Super fast delivery and genuine product,5,2025-10-06
FB026421,CUST012587,P0567,"Poor packaging, box was damaged on arrival",1,2023-11-23
FB026422,CUST049429,P0334,Loved the display and performance,4,2026-02-19
FB026423,CUST000250,P0250,"Excellent phone, camera quality is amazing",5,2026-06-20
FB026424,CUST048724,P0419,"It's fine, delivery took a couple of extra days",3,2025-08-01
FB026425,CUST024621,P0257,"Battery drains too fast, not worth the price",1,2025-07-14
FB026426,CUST000154,P0373,Super fast delivery and genuine product,5,2023-12-22
FB026427,CUST043695,P0130,Build quality and after-sales support are great,5,2024-01-13
FB026428,CUST012618,P0515,Loved the display and performance,5,2023-10-15
FB026429,CUST009104,P0332,"Great value for money, battery life is superb",5,2024-01-15
FB026430,CUST024516,P0359,"Great value for money, battery life is superb",5,2023-10-05
FB026431,CUST006197,P0311,"Received a scratched unit, very disappointed",2,2025-10-24
FB026432,CUST014344,P0484,"Very happy with the purchase, smooth experience",5,2026-04-10
FB026433,CUST048553,P0362,Build quality and after-sales support are great,4,2024-02-18
FB026434,CUST014199,P0336,"It's fine, delivery took a couple of extra days",3,2025-08-08
FB026435,CUST028750,P0251,Loved the display and performance,4,2023-08-01
FB026436,CUST030359,P0539,"Very happy with the purchase, smooth experience",4,2025-07-12
FB026437,CUST019562,P0021,Super fast delivery and genuine product,4,2025-08-18
FB026438,CUST044062,P0369,"Great value for money, battery life is superb",5,2024-03-22
FB026439,CUST035602,P0254,"Great value for money, battery life is superb",4,2026-02-18
FB026440,CUST041039,P0090,Loved the display and performance,5,2025-09-21
FB026441,CUST026615,P0295,"It's fine, delivery took a couple of extra days",3,2024-01-16
FB026442,CUST001299,P0103,Build quality and after-sales support are great,5,2026-06-23
FB026443,CUST023022,P0532,"Very happy with the purchase, smooth experience",4,2024-09-26
FB026444,CUST004191,P0076,Warranty claim process was very slow,1,2025-11-29
FB026445,CUST046690,P0170,Loved the display and performance,5,2025-09-27
FB026446,CUST027697,P0322,Build quality and after-sales support are great,4,2026-01-07
FB026447,CUST041229,P0393,Loved the display and performance,4,2026-05-12
FB026448,CUST006860,P0277,"It's fine, delivery took a couple of extra days",3,2024-09-30
FB026449,CUST032201,P0151,"Excellent phone, camera quality is amazing",4,2025-01-07
FB026450,CUST023438,P0560,"Excellent phone, camera quality is amazing",4,2023-08-15
FB026451,CUST041087,P0484,Build quality and after-sales support are great,5,2025-01-05
FB026452,CUST035954,P0403,"Very happy with the purchase, smooth experience",5,2025-11-03
FB026453,CUST015942,P0180,"Great value for money, battery life is superb",5,2023-11-20
FB026454,CUST007279,P0264,"Average performance, heats up a bit while gaming",3,2026-04-11
FB026455,CUST024646,P0197,"Average performance, heats up a bit while gaming",3,2024-04-15
FB026456,CUST000827,P0179,Super fast delivery and genuine product,5,2025-12-12
FB026457,CUST018540,P0151,Build quality and after-sales support are great,4,2025-03-30
FB026458,CUST032433,P0183,"Excellent phone, camera quality is amazing",4,2025-02-10
FB026459,CUST016861,P0387,"Great value for money, battery life is superb",4,2024-03-28
FB026460,CUST010804,P0198,Super fast delivery and genuine product,5,2024-04-01
FB026461,CUST037403,P0068,"Phone is okay, expected slightly better battery",3,2025-04-29
FB026462,CUST017230,P0178,"It's fine, delivery took a couple of extra days",3,2024-02-06
FB026463,CUST023464,P0288,"Phone hung frequently, had to get it exchanged",2,2026-02-25
FB026464,CUST040177,P0273,"Received a scratched unit, very disappointed",1,2026-04-15
FB026465,CUST032924,P0205,"Great value for money, battery life is superb",5,2025-11-19
FB026466,CUST041225,P0365,"Great value for money, battery life is superb",4,2025-09-15
FB026467,CUST030945,P0365,"Battery drains too fast, not worth the price",2,2024-07-03
FB026468,CUST045174,P0053,"Great value for money, battery life is superb",5,2024-12-09
FB026469,CUST048829,P0123,Build quality and after-sales support are great,5,2024-09-25
FB026470,CUST002192,P0243,"Received a scratched unit, very disappointed",1,2025-05-10
FB026471,CUST041006,P0493,"Great value for money, battery life is superb",5,2025-12-15
FB026472,CUST017997,P0254,"Very happy with the purchase, smooth experience",4,2026-02-07
FB026473,CUST025127,P0532,"Average performance, heats up a bit while gaming",3,2025-06-23
FB026474,CUST005343,P0377,"Excellent phone, camera quality is amazing",5,2026-05-31
FB026475,CUST003610,P0057,"Great value for money, battery life is superb",5,2024-09-06
FB026476,CUST010160,P0193,Loved the display and performance,5,2025-04-25
FB026477,CUST021782,P0181,"Average performance, heats up a bit while gaming",3,2026-04-30
FB026478,CUST031297,P0387,"Received a scratched unit, very disappointed",2,2026-03-27
FB026479,CUST019050,P0110,"Great value for money, battery life is superb",5,2023-09-26
FB026480,CUST034961,P0077,Build quality and after-sales support are great,4,2024-12-30
FB026481,CUST025634,P0474,"Phone is okay, expected slightly better battery",3,2023-07-04
FB026482,CUST010440,P0144,"Average performance, heats up a bit while gaming",3,2023-07-16
FB026483,CUST047873,P0095,"Excellent phone, camera quality is amazing",4,2025-11-06
FB026484,CUST047319,P0308,"Great value for money, battery life is superb",5,2024-04-16
FB026485,CUST009092,P0064,Super fast delivery and genuine product,4,2025-04-27
FB026486,CUST048717,P0432,"Battery drains too fast, not worth the price",1,2023-10-23
FB026487,CUST015947,P0507,"Average performance, heats up a bit while gaming",3,2023-08-28
FB026488,CUST044084,P0467,"Phone hung frequently, had to get it exchanged",2,2025-05-26
FB026489,CUST041893,P0527,Build quality and after-sales support are great,4,2026-02-18
FB026490,CUST007402,P0321,"Phone is okay, expected slightly better battery",3,2025-12-25
FB026491,CUST015593,P0481,"It's fine, delivery took a couple of extra days",3,2024-03-22
FB026492,CUST007280,P0153,"Great value for money, battery life is superb",5,2024-04-12
FB026493,CUST030280,P0121,"Great value for money, battery life is superb",5,2025-12-06
FB026494,CUST040883,P0475,Super fast delivery and genuine product,5,2024-09-02
FB026495,CUST021406,P0286,Build quality and after-sales support are great,5,2023-09-22
FB026496,CUST016167,P0409,Super fast delivery and genuine product,5,2024-06-26
FB026497,CUST025947,P0401,"Excellent phone, camera quality is amazing",4,2024-09-06
FB026498,CUST036050,P0145,"Excellent phone, camera quality is amazing",4,2025-10-18
FB026499,CUST029633,P0165,Build quality and after-sales support are great,5,2026-04-11
FB026500,CUST034791,P0273,"Average performance, heats up a bit while gaming",3,2023-10-10
FB026501,CUST009168,P0041,"Excellent phone, camera quality is amazing",5,2024-09-30
FB026502,CUST021024,P0317,"Excellent phone, camera quality is amazing",5,2024-01-22
FB026503,CUST019620,P0187,"Received a scratched unit, very disappointed",2,2024-04-13
FB026504,CUST018576,P0460,"Great value for money, battery life is superb",5,2025-11-06
FB026505,CUST000569,P0350,Loved the display and performance,4,2023-09-30
FB026506,CUST019098,P0343,Super fast delivery and genuine product,4,2024-11-02
FB026507,CUST011244,P0247,"It's fine, delivery took a couple of extra days",3,2024-03-19
FB026508,CUST008390,P0020,"Excellent phone, camera quality is amazing",4,2025-04-29
FB026509,CUST027928,P0348,Build quality and after-sales support are great,4,2023-08-19
FB026510,CUST029762,P0033,Loved the display and performance,5,2024-12-16
FB026511,CUST006969,P0206,"It's fine, delivery took a couple of extra days",3,2023-08-02
FB026512,CUST015583,P0335,"Great value for money, battery life is superb",5,2024-12-07
FB026513,CUST044446,P0581,Super fast delivery and genuine product,5,2023-07-09
FB026514,CUST003976,P0233,Loved the display and performance,4,2025-10-05
FB026515,CUST034336,P0246,"Excellent phone, camera quality is amazing",5,2024-03-14
FB026516,CUST012099,P0049,Loved the display and performance,4,2025-12-03
FB026517,CUST009274,P0004,Warranty claim process was very slow,1,2024-01-29
FB026518,CUST019663,P0565,Super fast delivery and genuine product,4,2023-07-29
FB026519,CUST021700,P0051,"Average performance, heats up a bit while gaming",3,2023-08-14
FB026520,CUST049129,P0539,"Phone is okay, expected slightly better battery",3,2026-04-23
FB026521,CUST027563,P0204,"Excellent phone, camera quality is amazing",4,2024-07-18
FB026522,CUST032626,P0085,Super fast delivery and genuine product,5,2026-03-20
FB026523,CUST006780,P0595,Build quality and after-sales support are great,5,2026-06-18
FB026524,CUST041076,P0511,Super fast delivery and genuine product,4,2024-12-02
FB026525,CUST046048,P0108,Loved the display and performance,5,2024-03-27
FB026526,CUST008280,P0396,Loved the display and performance,5,2024-09-13
FB026527,CUST046952,P0528,"Phone hung frequently, had to get it exchanged",1,2024-02-28
FB026528,CUST003781,P0047,Super fast delivery and genuine product,5,2024-03-18
FB026529,CUST041139,P0444,"Phone is okay, expected slightly better battery",3,2025-06-16
FB026530,CUST005827,P0017,"Phone hung frequently, had to get it exchanged",1,2026-03-06
FB026531,CUST038815,P0517,Super fast delivery and genuine product,4,2026-04-23
FB026532,CUST026948,P0390,"Received a scratched unit, very disappointed",2,2024-03-31
FB026533,CUST007853,P0005,Loved the display and performance,5,2023-07-09
FB026534,CUST024753,P0338,"Excellent phone, camera quality is amazing",5,2026-05-17
FB026535,CUST031491,P0584,"Phone hung frequently, had to get it exchanged",1,2026-01-20
FB026536,CUST017874,P0001,"Phone is okay, expected slightly better battery",3,2023-10-12
FB026537,CUST016599,P0088,"It's fine, delivery took a couple of extra days",3,2024-12-08
FB026538,CUST010365,P0496,"Great value for money, battery life is superb",5,2024-11-07
FB026539,CUST001402,P0011,Build quality and after-sales support are great,4,2023-09-04
FB026540,CUST032377,P0417,Super fast delivery and genuine product,5,2025-04-11
FB026541,CUST002875,P0149,Super fast delivery and genuine product,4,2023-12-05
FB026542,CUST017223,P0548,Super fast delivery and genuine product,4,2026-01-10
FB026543,CUST008330,P0576,"Very happy with the purchase, smooth experience",5,2024-08-15
FB026544,CUST024410,P0328,"Average performance, heats up a bit while gaming",3,2024-02-06
FB026545,CUST005928,P0373,Build quality and after-sales support are great,5,2024-08-24
FB026546,CUST035045,P0217,Super fast delivery and genuine product,5,2023-07-04
FB026547,CUST005775,P0158,"Poor packaging, box was damaged on arrival",2,2026-02-22
